period,grid,group,level,model,n,n_days,brier,brier_lo,brier_hi,log_loss,ll_lo,ll_hi,d_ll_vs_base,d_ll_lo,d_ll_hi,d_brier_vs_base,d_brier_lo,d_brier_hi,citl,base
validation,z,tau,20m,T-raw-2h,209550,366,0.079646,0.078062,0.081196,0.26641,0.26133,0.27151,-0.0047642,-0.0053624,-0.0041323,-0.0010154,-0.0011742,-0.00085768,0.00073968,G-raw-2h
validation,z,tau,15m,T-raw-2h,209550,366,0.080421,0.078891,0.08201,0.2674,0.26228,0.27251,-0.0039593,-0.0045558,-0.0033956,-0.00077267,-0.00092248,-0.00063019,-0.00013839,G-raw-2h
validation,z,tau,10m,T-raw-2h,209550,366,0.079835,0.078351,0.081172,0.26577,0.26076,0.27031,-0.0041131,-0.0046505,-0.00357,-0.00088014,-0.001034,-0.00072976,0.0015128,G-raw-2h
validation,z,tau,5m,T-raw-2h,209550,366,0.07566,0.074143,0.077121,0.25235,0.2474,0.25719,-0.0053814,-0.0061356,-0.0046739,-0.0013314,-0.0015125,-0.0011524,0.00042472,G-raw-2h
validation,z,tau,3m,T-raw-2h,209550,366,0.073298,0.07182,0.074707,0.24481,0.23985,0.24949,-0.006574,-0.0073685,-0.005758,-0.0016955,-0.0018992,-0.0014883,0.0009592,G-raw-2h
validation,z,tau,2m,T-raw-2h,209550,366,0.072321,0.070833,0.073769,0.24294,0.23808,0.24793,-0.0079592,-0.0089047,-0.0070495,-0.0020504,-0.0022943,-0.0018328,0.00045812,G-raw-2h
validation,z,tau,60m,T-blend,209550,366,0.085762,0.084024,0.087577,0.28309,0.27746,0.28876,-0.01052,-0.011946,-0.0090971,-0.001449,-0.0016378,-0.0012496,0.0027869,G-raw-2h
validation,z,tau,45m,T-blend,209550,366,0.08474,0.082997,0.086429,0.27898,0.27341,0.28442,-0.0098292,-0.011145,-0.0084106,-0.0014599,-0.0016337,-0.0012755,0.0014984,G-raw-2h
validation,z,tau,30m,T-blend,209550,366,0.083318,0.081737,0.084891,0.27386,0.26887,0.27914,-0.011254,-0.012701,-0.0098138,-0.0016583,-0.0018472,-0.0014538,-0.0020425,G-raw-2h
validation,z,tau,20m,T-blend,209550,366,0.078778,0.077285,0.080304,0.26063,0.25569,0.26556,-0.010543,-0.011669,-0.0092318,-0.0018831,-0.0020724,-0.0016703,0.00073968,G-raw-2h
validation,z,tau,15m,T-blend,209550,366,0.079575,0.078124,0.081116,0.26176,0.2569,0.26692,-0.0095992,-0.010717,-0.0084585,-0.0016186,-0.0017997,-0.0014143,-0.00013839,G-raw-2h
validation,z,tau,10m,T-blend,209550,366,0.079041,0.077592,0.080349,0.26022,0.25549,0.26476,-0.0096619,-0.010818,-0.008445,-0.0016741,-0.0018668,-0.0014741,0.0015128,G-raw-2h
validation,z,tau,5m,T-blend,209550,366,0.07477,0.073271,0.076205,0.24627,0.24151,0.25082,-0.011461,-0.012589,-0.010371,-0.0022216,-0.002428,-0.0020232,0.00042472,G-raw-2h
validation,z,tau,3m,T-blend,209550,366,0.072423,0.071022,0.073811,0.23886,0.2342,0.24352,-0.012519,-0.013635,-0.011361,-0.0025701,-0.0027915,-0.0023465,0.0009592,G-raw-2h
validation,z,tau,2m,T-blend,209550,366,0.071487,0.070041,0.072881,0.2371,0.23242,0.2418,-0.013797,-0.015067,-0.012459,-0.0028841,-0.00312,-0.002637,0.00045812,G-raw-2h
validation,z,tau,60m,MIX-blend,209550,366,0.085759,0.084029,0.087552,0.28314,0.27764,0.28864,-0.01047,-0.011941,-0.0089909,-0.0014524,-0.0016367,-0.0012606,0.0027869,G-raw-2h
validation,z,tau,45m,MIX-blend,209550,366,0.084766,0.083042,0.086445,0.27924,0.27382,0.2846,-0.0095647,-0.010962,-0.0081171,-0.0014334,-0.0016068,-0.0012496,0.0014984,G-raw-2h
validation,z,tau,30m,MIX-blend,209550,366,0.083342,0.081773,0.0849,0.27415,0.26928,0.2793,-0.010965,-0.012475,-0.0094436,-0.001635,-0.0018215,-0.0014303,-0.0020425,G-raw-2h
validation,z,tau,20m,MIX-blend,209550,366,0.078809,0.077325,0.080326,0.26093,0.2561,0.26579,-0.010251,-0.011376,-0.0089025,-0.0018527,-0.0020399,-0.001641,0.00073968,G-raw-2h
validation,z,tau,15m,MIX-blend,209550,366,0.07961,0.078178,0.081132,0.26216,0.25748,0.26716,-0.0091986,-0.010368,-0.0080252,-0.001583,-0.0017568,-0.0013804,-0.00013839,G-raw-2h
validation,z,tau,10m,MIX-blend,209550,366,0.079055,0.077616,0.08035,0.26036,0.25572,0.26482,-0.0095167,-0.010655,-0.008326,-0.0016603,-0.001849,-0.001466,0.0015128,G-raw-2h
validation,z,tau,5m,MIX-blend,209550,366,0.074784,0.073294,0.076212,0.24644,0.24176,0.25091,-0.011294,-0.012406,-0.010231,-0.0022075,-0.0024094,-0.0020127,0.00042472,G-raw-2h
validation,z,tau,3m,MIX-blend,209550,366,0.07243,0.071033,0.073813,0.23895,0.23435,0.24354,-0.012435,-0.013549,-0.011301,-0.0025635,-0.0027841,-0.0023392,0.0009592,G-raw-2h
validation,z,tau,2m,MIX-blend,209550,366,0.07149,0.070042,0.072882,0.23713,0.23247,0.24177,-0.013767,-0.01504,-0.012457,-0.002881,-0.0031169,-0.0026325,0.00045812,G-raw-2h
validation,z,tau,60m,EMP-blend,209550,366,0.085727,0.084015,0.087524,0.28304,0.27748,0.28869,-0.010571,-0.011991,-0.009162,-0.0014846,-0.0016721,-0.0012927,-0.0010669,G-raw-2h
validation,z,tau,45m,EMP-blend,209550,366,0.084717,0.082985,0.0864,0.27892,0.27347,0.28439,-0.0098812,-0.011193,-0.0084884,-0.0014833,-0.0016527,-0.001301,-0.0011103,G-raw-2h
validation,z,tau,30m,EMP-blend,209550,366,0.083307,0.081735,0.084872,0.27382,0.26884,0.2791,-0.011295,-0.012702,-0.0098546,-0.0016692,-0.0018542,-0.0014661,-0.0021022,G-raw-2h
validation,z,tau,20m,EMP-blend,209550,366,0.078785,0.077309,0.080301,0.26063,0.25564,0.2656,-0.010546,-0.011686,-0.0092328,-0.0018764,-0.0020665,-0.0016653,-0.00096392,G-raw-2h
validation,z,tau,15m,EMP-blend,209550,366,0.079566,0.078114,0.081096,0.26166,0.25678,0.2668,-0.0096929,-0.010778,-0.0085448,-0.0016274,-0.0018034,-0.0014186,-0.00078306,G-raw-2h
validation,z,tau,10m,EMP-blend,209550,366,0.079046,0.077599,0.080342,0.26022,0.25547,0.2648,-0.0096553,-0.010821,-0.0084481,-0.0016696,-0.0018606,-0.0014678,0.00043422,G-raw-2h
validation,z,tau,5m,EMP-blend,209550,366,0.074787,0.073298,0.076204,0.24634,0.24156,0.25087,-0.01139,-0.012536,-0.010274,-0.0022043,-0.0024136,-0.0020051,-0.0015077,G-raw-2h
validation,z,tau,3m,EMP-blend,209550,366,0.072454,0.07106,0.073831,0.23898,0.23437,0.2436,-0.012398,-0.013539,-0.011265,-0.0025393,-0.0027571,-0.0023163,-0.0015582,G-raw-2h
validation,z,tau,2m,EMP-blend,209550,366,0.071518,0.070066,0.072926,0.23721,0.23253,0.24192,-0.013695,-0.014973,-0.012388,-0.0028536,-0.0030841,-0.0026033,-0.0027794,G-raw-2h
validation,z,absz,0-0.5,G-raw-10m,226314,366,0.23803,0.23762,0.23842,0.66888,0.66802,0.66968,-0.0021074,-0.0024298,-0.0018241,-0.00099356,-0.0011417,-0.00086198,0.0045777,G-raw-2h
validation,z,absz,0.5-1,G-raw-10m,301752,366,0.16394,0.16237,0.16554,0.50734,0.50359,0.51117,-0.011195,-0.012393,-0.010012,-0.0038669,-0.0042371,-0.0034904,0.0024954,G-raw-2h
validation,z,absz,1-1.5,G-raw-10m,301752,366,0.081673,0.079729,0.083529,0.29925,0.29354,0.30472,-0.011235,-0.012934,-0.0095895,-0.0022113,-0.0024612,-0.0019284,0.00017233,G-raw-2h
validation,z,absz,1.5-2,G-raw-10m,301752,366,0.038906,0.037299,0.040473,0.16951,0.16359,0.17531,-0.0021975,-0.0039725,-0.00051107,-0.00035505,-0.00050225,-0.00020672,-0.00090803,G-raw-2h
validation,z,absz,2-2.5,G-raw-10m,301752,366,0.019791,0.01858,0.021016,0.10214,0.096556,0.10811,0.0028442,0.0011114,0.0046713,-5.6852e-05,-0.00014471,2.7992e-05,-0.00056006,G-raw-2h
validation,z,absz,2.5-3,G-raw-10m,452628,366,0.009943,0.0090406,0.010798,0.06323,0.057786,0.069032,0.0024738,0.00076021,0.0044974,-6.5266e-05,-0.00011126,-2.2341e-05,-0.00021872,G-raw-2h
validation,z,absz,0-0.5,G-raw-30m,226314,366,0.2383,0.23794,0.23865,0.66947,0.66872,0.67017,-0.0015175,-0.0017238,-0.0013342,-0.00071659,-0.00081219,-0.00063124,0.0045777,G-raw-2h
validation,z,absz,0.5-1,G-raw-30m,301752,366,0.16481,0.16335,0.16632,0.50981,0.50656,0.51323,-0.0087228,-0.0095547,-0.0079058,-0.0029992,-0.0032753,-0.0027223,0.0024954,G-raw-2h
validation,z,absz,1-1.5,G-raw-30m,301752,366,0.081862,0.079966,0.083638,0.29961,0.29434,0.30451,-0.010884,-0.01196,-0.00981,-0.0020217,-0.0022156,-0.001816,0.00017233,G-raw-2h
validation,z,absz,1.5-2,G-raw-30m,301752,366,0.038748,0.037148,0.040333,0.1659,0.16045,0.17124,-0.0058069,-0.0068988,-0.0046729,-0.00051304,-0.00060532,-0.0004176,-0.00090803,G-raw-2h
validation,z,absz,2-2.5,G-raw-30m,301752,366,0.019699,0.018476,0.020948,0.097462,0.092311,0.10295,-0.0018379,-0.002954,-0.00066344,-0.00014896,-0.0001971,-0.00010267,-0.00056006,G-raw-2h
validation,z,absz,2.5-3,G-raw-30m,452628,366,0.0099417,0.0090248,0.010829,0.059955,0.05488,0.065345,-0.00080165,-0.001928,0.00052118,-6.6514e-05,-8.578e-05,-4.8153e-05,-0.00021872,G-raw-2h
validation,z,absz,0-0.5,G-raw-2h,226314,366,0.23902,0.23872,0.2393,0.67098,0.67037,0.67155,0,0,0,0,0,0,0.0045777,G-raw-2h
validation,z,absz,0.5-1,G-raw-2h,301752,366,0.16781,0.16649,0.16917,0.51854,0.51566,0.5215,0,0,0,0,0,0,0.0024954,G-raw-2h
validation,z,absz,1-1.5,G-raw-2h,301752,366,0.083884,0.08199,0.085634,0.31049,0.30561,0.31501,0,0,0,0,0,0,0.00017233,G-raw-2h
validation,z,absz,1.5-2,G-raw-2h,301752,366,0.039261,0.03767,0.040836,0.17171,0.16657,0.17678,0,0,0,0,0,0,-0.00090803,G-raw-2h
validation,z,absz,2-2.5,G-raw-2h,301752,366,0.019848,0.018614,0.021114,0.0993,0.094135,0.10467,0,0,0,0,0,0,-0.00056006,G-raw-2h
validation,z,absz,2.5-3,G-raw-2h,452628,366,0.010008,0.0090787,0.010909,0.060756,0.055425,0.065947,0,0,0,0,0,0,-0.00021872,G-raw-2h
validation,z,absz,0-0.5,G-raw-6h,226314,366,0.23954,0.23928,0.23979,0.67206,0.67153,0.67255,0.0010764,0.00090718,0.0012499,0.00052345,0.00044131,0.00060752,0.0045777,G-raw-2h
validation,z,absz,0.5-1,G-raw-6h,301752,366,0.17086,0.1697,0.17207,0.526,0.5235,0.52866,0.0074593,0.0064273,0.0084478,0.0030474,0.0026229,0.0034514,0.0024954,G-raw-2h
validation,z,absz,1-1.5,G-raw-6h,301752,366,0.087656,0.086013,0.089174,0.32405,0.31981,0.32789,0.013559,0.01192,0.015277,0.0037722,0.0032938,0.0042552,0.00017233,G-raw-2h
validation,z,absz,1.5-2,G-raw-6h,301752,366,0.041366,0.0399,0.04273,0.18567,0.18086,0.19025,0.013958,0.012231,0.015727,0.0021041,0.0018012,0.002413,-0.00090803,G-raw-2h
validation,z,absz,2-2.5,G-raw-6h,301752,366,0.020545,0.019356,0.021753,0.10953,0.10448,0.11444,0.010233,0.0087926,0.011727,0.00069757,0.00057422,0.00083304,-0.00056006,G-raw-2h
validation,z,absz,2.5-3,G-raw-6h,452628,366,0.010125,0.0091982,0.011023,0.065448,0.060505,0.070662,0.0046922,0.003498,0.0059908,0.00011707,8.344e-05,0.00015306,-0.00021872,G-raw-2h
validation,z,absz,0-0.5,G-raw-1d,226314,366,0.23997,0.2397,0.24024,0.67292,0.67238,0.67348,0.0019346,0.0015803,0.0022641,0.00094476,0.00077168,0.0011053,0.0045777,G-raw-2h
validation,z,absz,0.5-1,G-raw-1d,301752,366,0.17388,0.17271,0.17515,0.53303,0.5304,0.53593,0.01449,0.012444,0.016507,0.0060725,0.0052019,0.0069459,0.0024954,G-raw-2h
validation,z,absz,1-1.5,G-raw-1d,301752,366,0.092525,0.090824,0.094206,0.33904,0.33436,0.34356,0.028547,0.025041,0.032249,0.0086409,0.0074434,0.0098526,0.00017233,G-raw-2h
validation,z,absz,1.5-2,G-raw-1d,301752,366,0.04541,0.043882,0.046837,0.20402,0.1989,0.20917,0.032305,0.028221,0.03635,0.0061487,0.0051943,0.0071358,-0.00090803,G-raw-2h
validation,z,absz,2-2.5,G-raw-1d,301752,366,0.022919,0.02179,0.024093,0.12559,0.12027,0.13113,0.026291,0.022791,0.030041,0.0030712,0.0024924,0.0036831,-0.00056006,G-raw-2h
validation,z,absz,2.5-3,G-raw-1d,452628,366,0.011131,0.01024,0.012,0.07523,0.070064,0.08098,0.014473,0.011783,0.017519,0.0011226,0.00086225,0.001427,-0.00021872,G-raw-2h
validation,z,absz,0-0.5,G-seas-10m,226314,366,0.23799,0.23758,0.23839,0.66881,0.66795,0.66964,-0.0021771,-0.0025156,-0.001879,-0.0010288,-0.0011831,-0.00089023,0.0045777,G-raw-2h
validation,z,absz,0.5-1,G-seas-10m,301752,366,0.16382,0.16224,0.16542,0.50714,0.50331,0.51096,-0.011398,-0.012649,-0.01008,-0.0039846,-0.004362,-0.0035801,0.0024954,G-raw-2h
validation,z,absz,1-1.5,G-seas-10m,301752,366,0.081565,0.079646,0.083393,0.29916,0.29337,0.30475,-0.011331,-0.013125,-0.009492,-0.0023193,-0.0025757,-0.0020273,0.00017233,G-raw-2h
validation,z,absz,1.5-2,G-seas-10m,301752,366,0.038834,0.037221,0.040383,0.16949,0.16342,0.17522,-0.0022245,-0.0041888,-0.00030738,-0.00042713,-0.00057941,-0.00026255,-0.00090803,G-raw-2h
validation,z,absz,2-2.5,G-seas-10m,301752,366,0.019751,0.018555,0.020981,0.10187,0.096177,0.10786,0.0025693,0.00065836,0.0046929,-9.6264e-05,-0.00019561,-2.1873e-06,-0.00056006,G-raw-2h
validation,z,absz,2.5-3,G-seas-10m,452628,366,0.0099273,0.009028,0.010783,0.0625,0.056983,0.068437,0.0017433,-0.00015732,0.00396,-8.0998e-05,-0.00013006,-3.2645e-05,-0.00021872,G-raw-2h
validation,z,absz,0-0.5,G-seas-30m,226314,366,0.23818,0.23781,0.23853,0.6692,0.66843,0.66993,-0.0017816,-0.0020285,-0.0015577,-0.00083911,-0.00095375,-0.0007357,0.0045777,G-raw-2h
validation,z,absz,0.5-1,G-seas-30m,301752,366,0.16443,0.16296,0.16596,0.50862,0.50525,0.5121,-0.0099144,-0.010872,-0.0089123,-0.0033734,-0.0036883,-0.0030426,0.0024954,G-raw-2h
validation,z,absz,1-1.5,G-seas-30m,301752,366,0.081685,0.079802,0.083452,0.29854,0.29326,0.3036,-0.011953,-0.013228,-0.010579,-0.0021994,-0.0024224,-0.0019562,0.00017233,G-raw-2h
validation,z,absz,1.5-2,G-seas-30m,301752,366,0.03867,0.037074,0.040234,0.16564,0.16014,0.1709,-0.0060757,-0.0074733,-0.0046727,-0.000591,-0.00071563,-0.00045524,-0.00090803,G-raw-2h
validation,z,absz,2-2.5,G-seas-30m,301752,366,0.01964,0.018427,0.020888,0.09729,0.091902,0.10282,-0.0020102,-0.0033911,-0.00039449,-0.0002073,-0.0002773,-0.00013522,-0.00056006,G-raw-2h
validation,z,absz,2.5-3,G-seas-30m,452628,366,0.0099087,0.0089995,0.010783,0.059249,0.054052,0.064663,-0.0015076,-0.0029795,0.00022052,-9.9607e-05,-0.00012941,-7.087e-05,-0.00021872,G-raw-2h
validation,z,absz,0-0.5,G-seas-2h,226314,366,0.2386,0.23827,0.23891,0.67009,0.66941,0.67073,-0.0008914,-0.0010248,-0.00075155,-0.00042152,-0.00048494,-0.000355,0.0045777,G-raw-2h
validation,z,absz,0.5-1,G-seas-2h,301752,366,0.16616,0.16478,0.16761,0.51368,0.51056,0.51689,-0.0048595,-0.0054986,-0.0041824,-0.0016494,-0.0018819,-0.0014041,0.0024954,G-raw-2h
validation,z,absz,1-1.5,G-seas-2h,301752,366,0.08282,0.08098,0.084582,0.30425,0.29949,0.30895,-0.006238,-0.007172,-0.0052084,-0.0010637,-0.0012777,-0.00082603,0.00017233,G-raw-2h
validation,z,absz,1.5-2,G-seas-2h,301752,366,0.038979,0.037396,0.040546,0.168,0.16266,0.1731,-0.0037133,-0.0047931,-0.0025069,-0.00028214,-0.00040731,-0.00014526,-0.00090803,G-raw-2h
validation,z,absz,2-2.5,G-seas-2h,301752,366,0.019738,0.018506,0.020981,0.097705,0.092248,0.10319,-0.0015949,-0.0027668,-0.00027223,-0.00010981,-0.00017382,-4.182e-05,-0.00056006,G-raw-2h
validation,z,absz,2.5-3,G-seas-2h,452628,366,0.0099485,0.0090295,0.010838,0.059279,0.054037,0.064531,-0.0014777,-0.0027628,-0.00010404,-5.9714e-05,-8.3885e-05,-3.6397e-05,-0.00021872,G-raw-2h
validation,z,absz,0-0.5,G-seas-6h,226314,366,0.23886,0.23855,0.23916,0.67064,0.67,0.67124,-0.00034819,-0.00050371,-0.00018423,-0.00015938,-0.00023363,-8.1184e-05,0.0045777,G-raw-2h
validation,z,absz,0.5-1,G-seas-6h,301752,366,0.16758,0.16627,0.16888,0.5173,0.51439,0.52025,-0.001232,-0.0020311,-0.00034414,-0.00022636,-0.00053359,0.00012469,0.0024954,G-raw-2h
validation,z,absz,1-1.5,G-seas-6h,301752,366,0.084425,0.082667,0.086106,0.31053,0.30591,0.3151,3.9955e-05,-0.0013069,0.0016319,0.00054087,0.00019886,0.00094746,0.00017233,G-raw-2h
validation,z,absz,1.5-2,G-seas-6h,301752,366,0.039814,0.038301,0.041312,0.17421,0.16899,0.17924,0.0024939,0.00086037,0.0043399,0.00055269,0.00033764,0.00083388,-0.00090803,G-raw-2h
validation,z,absz,2-2.5,G-seas-6h,301752,366,0.020007,0.018827,0.021227,0.10212,0.097134,0.10742,0.0028188,0.0012047,0.0048189,0.00015989,5.4281e-05,0.000294,-0.00056006,G-raw-2h
validation,z,absz,2.5-3,G-seas-6h,452628,366,0.0099859,0.0090848,0.01087,0.061271,0.056011,0.066737,0.00051493,-0.0012069,0.0025506,-2.2328e-05,-6.6491e-05,2.5781e-05,-0.00021872,G-raw-2h
validation,z,absz,0-0.5,G-seas-1d,226314,366,0.23912,0.2388,0.23943,0.67118,0.67051,0.67181,0.00019524,-3.751e-05,0.00044258,0.00010286,-7.9922e-06,0.00021879,0.0045777,G-raw-2h
validation,z,absz,0.5-1,G-seas-1d,301752,366,0.16922,0.1679,0.17053,0.52151,0.51851,0.52451,0.0029778,0.0016766,0.0043639,0.0014076,0.00091072,0.0019213,0.0024954,G-raw-2h
validation,z,absz,1-1.5,G-seas-1d,301752,366,0.086637,0.08495,0.08819,0.31903,0.31435,0.32357,0.0085407,0.0063054,0.010918,0.0027526,0.0021838,0.0033769,0.00017233,G-raw-2h
validation,z,absz,1.5-2,G-seas-1d,301752,366,0.041254,0.039783,0.042673,0.1836,0.17842,0.18877,0.011885,0.0092967,0.014697,0.0019924,0.001603,0.0024292,-0.00090803,G-raw-2h
validation,z,absz,2-2.5,G-seas-1d,301752,366,0.020633,0.019458,0.021812,0.10903,0.10387,0.11442,0.009726,0.00729,0.012571,0.00078551,0.00057822,0.0010127,-0.00056006,G-raw-2h
validation,z,absz,2.5-3,G-seas-1d,452628,366,0.010164,0.0092613,0.011018,0.06408,0.059129,0.069485,0.0033241,0.00094173,0.0061237,0.00015621,6.644e-05,0.00025971,-0.00021872,G-raw-2h
validation,z,absz,0-0.5,G-blend-raw,226314,366,0.23827,0.23793,0.2386,0.66938,0.66869,0.67007,-0.0015997,-0.0017808,-0.0014226,-0.0007535,-0.00083755,-0.0006713,0.0045777,G-raw-2h
validation,z,absz,0.5-1,G-blend-raw,301752,366,0.16488,0.16348,0.16635,0.50983,0.50663,0.51317,-0.0087062,-0.0094341,-0.0079647,-0.0029268,-0.0031792,-0.0026767,0.0024954,G-raw-2h
validation,z,absz,1-1.5,G-blend-raw,301752,366,0.082129,0.080282,0.083845,0.30002,0.29498,0.30462,-0.010466,-0.01152,-0.0094011,-0.0017554,-0.0019643,-0.0015291,0.00017233,G-raw-2h
validation,z,absz,1.5-2,G-blend-raw,301752,366,0.038854,0.037268,0.040374,0.1654,0.16016,0.17022,-0.0063135,-0.007371,-0.0052484,-0.00040728,-0.00053977,-0.0002779,-0.00090803,G-raw-2h
validation,z,absz,2-2.5,G-blend-raw,301752,366,0.019687,0.01849,0.020903,0.095422,0.090703,0.10049,-0.0038781,-0.0050752,-0.0026757,-0.00016059,-0.00024076,-8.4893e-05,-0.00056006,G-raw-2h
validation,z,absz,2.5-3,G-blend-raw,452628,366,0.0099106,0.0090075,0.010775,0.056643,0.051945,0.061497,-0.0041136,-0.0054953,-0.0027166,-9.7701e-05,-0.00013647,-6.0445e-05,-0.00021872,G-raw-2h
validation,z,absz,0-0.5,G-blend,226314,366,0.23807,0.23771,0.23841,0.66897,0.66823,0.66967,-0.0020124,-0.0022268,-0.0017958,-0.00094671,-0.0010458,-0.00084564,0.0045777,G-raw-2h
validation,z,absz,0.5-1,G-blend,301752,366,0.16407,0.16266,0.16557,0.50751,0.50424,0.51086,-0.01103,-0.011902,-0.010082,-0.0037343,-0.0040201,-0.0034242,0.0024954,G-raw-2h
validation,z,absz,1-1.5,G-blend,301752,366,0.08141,0.079531,0.083141,0.29677,0.29155,0.30167,-0.013724,-0.014904,-0.012472,-0.0024742,-0.0027204,-0.0022309,0.00017233,G-raw-2h
validation,z,absz,1.5-2,G-blend,301752,366,0.038486,0.036924,0.039983,0.16317,0.15804,0.16813,-0.0085391,-0.0098154,-0.0071918,-0.00077532,-0.00092779,-0.00061586,-0.00090803,G-raw-2h
validation,z,absz,2-2.5,G-blend,301752,366,0.019523,0.018336,0.020734,0.094243,0.089351,0.099526,-0.0050568,-0.0064181,-0.0034313,-0.00032416,-0.00041801,-0.0002305,-0.00056006,G-raw-2h
validation,z,absz,2.5-3,G-blend,452628,366,0.0098531,0.0089551,0.010722,0.055994,0.051229,0.060872,-0.0047624,-0.0062857,-0.0030318,-0.00015519,-0.00019786,-0.00011256,-0.00021872,G-raw-2h
validation,z,absz,0-0.5,T-raw-2h,226314,366,0.23816,0.23772,0.23855,0.66916,0.66828,0.66998,-0.0018213,-0.0020767,-0.0015805,-0.00086479,-0.00098499,-0.00075136,0.0045777,G-raw-2h
validation,z,absz,0.5-1,T-raw-2h,301752,366,0.16431,0.16266,0.16599,0.50879,0.50494,0.51274,-0.0097427,-0.010716,-0.0087089,-0.0034981,-0.0038435,-0.00314,0.0024954,G-raw-2h
validation,z,absz,1-1.5,T-raw-2h,301752,366,0.081902,0.079779,0.083857,0.30112,0.2951,0.30676,-0.0093666,-0.010555,-0.0082953,-0.0019818,-0.0022085,-0.0017754,0.00017233,G-raw-2h
validation,z,absz,1.5-2,T-raw-2h,301752,366,0.038996,0.037351,0.040607,0.16907,0.16333,0.1746,-0.0026385,-0.0032446,-0.0021316,-0.00026517,-0.00032086,-0.00021751,-0.00090803,G-raw-2h
validation,z,absz,2-2.5,T-raw-2h,301752,366,0.019811,0.018583,0.021068,0.098253,0.093251,0.10334,-0.0010463,-0.0013469,-0.00075001,-3.6301e-05,-4.7423e-05,-2.5475e-05,-0.00056006,G-raw-2h
validation,z,absz,2.5-3,T-raw-2h,452628,366,0.0099593,0.0090417,0.010849,0.055766,0.05154,0.059966,-0.0049898,-0.0060365,-0.0039247,-4.8976e-05,-6.1454e-05,-3.563e-05,-0.00021872,G-raw-2h
validation,z,absz,0-0.5,T-blend,226314,366,0.23762,0.23717,0.23805,0.66801,0.66706,0.66891,-0.0029793,-0.0033676,-0.0025956,-0.001399,-0.0015753,-0.0012234,0.0045777,G-raw-2h
validation,z,absz,0.5-1,T-blend,301752,366,0.16218,0.16055,0.16392,0.50207,0.498,0.50629,-0.01647,-0.01779,-0.015092,-0.0056328,-0.0060454,-0.0052096,0.0024954,G-raw-2h
validation,z,absz,1-1.5,T-blend,301752,366,0.080136,0.07813,0.081981,0.29103,0.28506,0.29654,-0.019464,-0.020796,-0.018141,-0.0037486,-0.003972,-0.0035147,0.00017233,G-raw-2h
validation,z,absz,1.5-2,T-blend,301752,366,0.03819,0.036588,0.039769,0.16066,0.15523,0.16593,-0.011056,-0.01198,-0.010085,-0.0010717,-0.0011612,-0.00097596,-0.00090803,G-raw-2h
validation,z,absz,2-2.5,T-blend,301752,366,0.019494,0.01829,0.020717,0.092474,0.08788,0.097374,-0.006826,-0.0077831,-0.0058035,-0.0003532,-0.00041586,-0.00028988,-0.00056006,G-raw-2h
validation,z,absz,2.5-3,T-blend,452628,366,0.0098478,0.0089473,0.010718,0.052205,0.048294,0.056044,-0.0085513,-0.01011,-0.0070032,-0.00016049,-0.00019719,-0.00012479,-0.00021872,G-raw-2h
validation,z,absz,0-0.5,MIX-blend,226314,366,0.23764,0.23717,0.23807,0.66804,0.66708,0.66896,-0.0029436,-0.0033422,-0.0025428,-0.0013828,-0.0015657,-0.0012002,0.0045777,G-raw-2h
validation,z,absz,0.5-1,MIX-blend,301752,366,0.16218,0.16056,0.16392,0.50206,0.49805,0.50624,-0.016474,-0.017744,-0.015152,-0.0056313,-0.0060325,-0.0052185,0.0024954,G-raw-2h
validation,z,absz,1-1.5,MIX-blend,301752,366,0.080185,0.078198,0.082013,0.29136,0.28557,0.29671,-0.01913,-0.020386,-0.017883,-0.0036987,-0.0039035,-0.0034772,0.00017233,G-raw-2h
validation,z,absz,1.5-2,MIX-blend,301752,366,0.038224,0.036635,0.039789,0.16111,0.15585,0.16619,-0.0106,-0.011495,-0.0096765,-0.0010372,-0.0011393,-0.00093757,-0.00090803,G-raw-2h
validation,z,absz,2-2.5,MIX-blend,301752,366,0.019503,0.018307,0.020716,0.092735,0.088179,0.097504,-0.0065647,-0.0076202,-0.0054369,-0.0003449,-0.00041758,-0.00027286,-0.00056006,G-raw-2h
validation,z,absz,2.5-3,MIX-blend,452628,366,0.0098462,0.0089494,0.010711,0.052287,0.048421,0.056088,-0.0084692,-0.010104,-0.006835,-0.00016206,-0.0002035,-0.00012143,-0.00021872,G-raw-2h
validation,z,absz,0-0.5,EMP-blend,226314,366,0.23764,0.23718,0.23807,0.66805,0.66709,0.66895,-0.0029323,-0.0033602,-0.0025362,-0.0013768,-0.0015725,-0.0011914,-0.0012105,G-raw-2h
validation,z,absz,0.5-1,EMP-blend,301752,366,0.16217,0.16055,0.16388,0.50206,0.49809,0.50617,-0.016479,-0.017782,-0.01514,-0.0056415,-0.0060466,-0.0052179,-0.0013308,G-raw-2h
validation,z,absz,1-1.5,EMP-blend,301752,366,0.080136,0.078119,0.081979,0.29105,0.28517,0.29658,-0.019436,-0.020803,-0.018061,-0.0037484,-0.0039749,-0.0035102,-0.001534,G-raw-2h
validation,z,absz,1.5-2,EMP-blend,301752,366,0.038184,0.036583,0.039767,0.16059,0.15511,0.16586,-0.011118,-0.012051,-0.010117,-0.0010776,-0.0011701,-0.00097985,-0.0018668,G-raw-2h
