period,model,tau_min,z,side,n_hours,freq,freq_lo,freq_hi,model_p
validation,T-blend,60,3,up,8382,0.0081126,0.0061437,0.0099894,0.0068549
validation,T-blend,60,3,down,8382,0.0064424,0.0047561,0.0082494,0.0068549
validation,T-blend,60,3,pooled,8382,0.0072775,0.005963,0.0085963,0.0068549
validation,T-blend,60,3.5,up,8382,0.0046528,0.0032525,0.0060557,0.0042154
validation,T-blend,60,3.5,down,8382,0.0041756,0.0027644,0.005674,0.0042154
validation,T-blend,60,3.5,pooled,8382,0.0044142,0.0033924,0.0054323,0.0042154
validation,T-blend,45,1,up,8382,0.11238,0.10631,0.11924,0.11057
validation,T-blend,45,1,down,8382,0.10749,0.10082,0.11419,0.11057
validation,T-blend,45,1,pooled,8382,0.10994,0.10541,0.1147,0.11057
validation,T-blend,45,1.5,up,8382,0.044262,0.040008,0.048874,0.048683
validation,T-blend,45,1.5,down,8382,0.049272,0.044169,0.054054,0.048683
validation,T-blend,45,1.5,pooled,8382,0.046767,0.043566,0.049917,0.048683
validation,T-blend,45,2,up,8382,0.021594,0.018618,0.024713,0.023128
validation,T-blend,45,2,down,8382,0.022429,0.019208,0.02577,0.023128
validation,T-blend,45,2,pooled,8382,0.022011,0.019827,0.02442,0.023128
validation,T-blend,45,2.5,up,8382,0.011453,0.0091805,0.013816,0.011995
validation,T-blend,45,2.5,down,8382,0.01026,0.0080075,0.012628,0.011995
validation,T-blend,45,2.5,pooled,8382,0.010857,0.009201,0.012553,0.011995
validation,T-blend,45,3,up,8382,0.0070389,0.0053424,0.00884,0.0067354
validation,T-blend,45,3,down,8382,0.0053686,0.0037386,0.0071177,0.0067354
validation,T-blend,45,3,pooled,8382,0.0062038,0.0049974,0.0074379,0.0067354
validation,T-blend,45,3.5,up,8382,0.0046528,0.0032292,0.006126,0.004045
validation,T-blend,45,3.5,down,8382,0.0026247,0.0014367,0.0039302,0.004045
validation,T-blend,45,3.5,pooled,8382,0.0036387,0.0026674,0.004641,0.004045
validation,T-blend,30,1,up,8382,0.11274,0.10633,0.11935,0.11669
validation,T-blend,30,1,down,8382,0.12085,0.11432,0.12753,0.11669
validation,T-blend,30,1,pooled,8382,0.1168,0.11213,0.12165,0.11669
validation,T-blend,30,1.5,up,8382,0.042233,0.037919,0.046359,0.051236
validation,T-blend,30,1.5,down,8382,0.050942,0.046016,0.055856,0.051236
validation,T-blend,30,1.5,pooled,8382,0.046588,0.043332,0.049935,0.051236
validation,T-blend,30,2,up,8382,0.020282,0.017267,0.023225,0.023817
validation,T-blend,30,2,down,8382,0.023383,0.020016,0.02718,0.023817
validation,T-blend,30,2,pooled,8382,0.021832,0.019679,0.024253,0.023817
validation,T-blend,30,2.5,up,8382,0.012169,0.0099684,0.014547,0.01197
validation,T-blend,30,2.5,down,8382,0.013362,0.010871,0.01611,0.01197
validation,T-blend,30,2.5,pooled,8382,0.012765,0.011052,0.014545,0.01197
validation,T-blend,30,3,up,8382,0.0073968,0.0056139,0.0094475,0.0064915
validation,T-blend,30,3,down,8382,0.0064424,0.0046274,0.0082184,0.0064915
validation,T-blend,30,3,pooled,8382,0.0069196,0.0056279,0.0082182,0.0064915
validation,T-blend,30,3.5,up,8382,0.0042949,0.0030848,0.0057177,0.0037636
validation,T-blend,30,3.5,down,8382,0.0038177,0.0023938,0.0053604,0.0037636
validation,T-blend,30,3.5,pooled,8382,0.0040563,0.0030368,0.0050953,0.0037636
validation,T-blend,20,1,up,8382,0.11131,0.10475,0.11845,0.11371
validation,T-blend,20,1,down,8382,0.1137,0.10749,0.12085,0.11371
validation,T-blend,20,1,pooled,8382,0.1125,0.10807,0.11751,0.11371
validation,T-blend,20,1.5,up,8382,0.046886,0.042273,0.05158,0.050001
validation,T-blend,20,1.5,down,8382,0.04629,0.042112,0.050822,0.050001
validation,T-blend,20,1.5,pooled,8382,0.046588,0.043635,0.050156,0.050001
validation,T-blend,20,2,up,8382,0.021355,0.018397,0.024651,0.023513
validation,T-blend,20,2,down,8382,0.020401,0.017253,0.023799,0.023513
validation,T-blend,20,2,pooled,8382,0.020878,0.018706,0.02328,0.023513
validation,T-blend,20,2.5,up,8382,0.010857,0.0086708,0.013279,0.012017
validation,T-blend,20,2.5,down,8382,0.010141,0.0081161,0.012449,0.012017
validation,T-blend,20,2.5,pooled,8382,0.010499,0.0090341,0.012185,0.012017
validation,T-blend,20,3,up,8382,0.0053686,0.0039162,0.0070651,0.0066384
validation,T-blend,20,3,down,8382,0.006681,0.0048783,0.0086163,0.0066384
validation,T-blend,20,3,pooled,8382,0.0060248,0.0048363,0.0072965,0.0066384
validation,T-blend,20,3.5,up,8382,0.0034598,0.0023932,0.0047927,0.0039209
validation,T-blend,20,3.5,down,8382,0.0041756,0.0027561,0.0057266,0.0039209
validation,T-blend,20,3.5,pooled,8382,0.0038177,0.0029543,0.0047882,0.0039209
validation,T-blend,15,1,up,8382,0.12121,0.11513,0.12822,0.12124
validation,T-blend,15,1,down,8382,0.12229,0.11504,0.12943,0.12124
validation,T-blend,15,1,pooled,8382,0.12175,0.11694,0.12663,0.12124
validation,T-blend,15,1.5,up,8382,0.046051,0.041881,0.05066,0.053109
validation,T-blend,15,1.5,down,8382,0.051062,0.045941,0.056021,0.053109
validation,T-blend,15,1.5,pooled,8382,0.048556,0.045249,0.052084,0.053109
validation,T-blend,15,2,up,8382,0.020162,0.017133,0.023203,0.024236
validation,T-blend,15,2,down,8382,0.023503,0.020231,0.026846,0.024236
validation,T-blend,15,2,pooled,8382,0.021832,0.019694,0.02404,0.024236
validation,T-blend,15,2.5,up,8382,0.010021,0.0080893,0.012258,0.011851
validation,T-blend,15,2.5,down,8382,0.011215,0.0088647,0.01356,0.011851
validation,T-blend,15,2.5,pooled,8382,0.010618,0.0091687,0.012166,0.011851
validation,T-blend,15,3,up,8382,0.0062038,0.0046538,0.0081263,0.0062291
validation,T-blend,15,3,down,8382,0.0060845,0.0045467,0.0079265,0.0062291
validation,T-blend,15,3,pooled,8382,0.0061441,0.0050558,0.0073706,0.0062291
validation,T-blend,15,3.5,up,8382,0.0036984,0.0025084,0.0051168,0.0034977
validation,T-blend,15,3.5,down,8382,0.0041756,0.0028807,0.0056622,0.0034977
validation,T-blend,15,3.5,pooled,8382,0.003937,0.0030523,0.0050094,0.0034977
validation,T-blend,10,1,up,8382,0.12563,0.11858,0.13308,0.12279
validation,T-blend,10,1,down,8382,0.11859,0.11153,0.1259,0.12279
validation,T-blend,10,1,pooled,8382,0.12211,0.11731,0.12697,0.12279
validation,T-blend,10,1.5,up,8382,0.054164,0.049635,0.059399,0.053751
validation,T-blend,10,1.5,down,8382,0.052732,0.048199,0.057441,0.053751
validation,T-blend,10,1.5,pooled,8382,0.053448,0.050196,0.057027,0.053751
validation,T-blend,10,2,up,8382,0.021713,0.01884,0.025201,0.024397
validation,T-blend,10,2,down,8382,0.025173,0.021962,0.028436,0.024397
validation,T-blend,10,2,pooled,8382,0.023443,0.021265,0.025836,0.024397
validation,T-blend,10,2.5,up,8382,0.010141,0.0080739,0.012681,0.011831
validation,T-blend,10,2.5,down,8382,0.011692,0.0095705,0.014022,0.011831
validation,T-blend,10,2.5,pooled,8382,0.010916,0.0095166,0.012507,0.011831
validation,T-blend,10,3,up,8382,0.0047721,0.0033334,0.0065602,0.0061549
validation,T-blend,10,3,down,8382,0.0070389,0.0053614,0.0087207,0.0061549
validation,T-blend,10,3,pooled,8382,0.0059055,0.0048287,0.0070231,0.0061549
validation,T-blend,10,3.5,up,8382,0.0033405,0.0021602,0.0046991,0.0034167
validation,T-blend,10,3.5,down,8382,0.0047721,0.0033389,0.006384,0.0034167
validation,T-blend,10,3.5,pooled,8382,0.0040563,0.0031943,0.0050674,0.0034167
validation,T-blend,5,1,up,8382,0.12336,0.11634,0.13051,0.12424
validation,T-blend,5,1,down,8382,0.12479,0.11765,0.13265,0.12424
validation,T-blend,5,1,pooled,8382,0.12408,0.11925,0.12876,0.12424
validation,T-blend,5,1.5,up,8382,0.049869,0.045438,0.054583,0.05433
validation,T-blend,5,1.5,down,8382,0.051658,0.046792,0.056631,0.05433
validation,T-blend,5,1.5,pooled,8382,0.050764,0.047336,0.054252,0.05433
validation,T-blend,5,2,up,8382,0.021355,0.018134,0.024557,0.02447
validation,T-blend,5,2,down,8382,0.023741,0.020813,0.026865,0.02447
validation,T-blend,5,2,pooled,8382,0.022548,0.020198,0.02481,0.02447
validation,T-blend,5,2.5,up,8382,0.0091864,0.0071453,0.011331,0.011728
validation,T-blend,5,2.5,down,8382,0.011095,0.009012,0.013317,0.011728
validation,T-blend,5,2.5,pooled,8382,0.010141,0.0087189,0.011614,0.011728
validation,T-blend,5,3,up,8382,0.00513,0.0035765,0.0066955,0.0060218
validation,T-blend,5,3,down,8382,0.0059652,0.0043001,0.0077284,0.0060218
validation,T-blend,5,3,pooled,8382,0.0055476,0.0044928,0.0066692,0.0060218
validation,T-blend,5,3.5,up,8382,0.0029826,0.0019033,0.0041852,0.0032995
validation,T-blend,5,3.5,down,8382,0.0029826,0.001794,0.0042832,0.0032995
validation,T-blend,5,3.5,pooled,8382,0.0029826,0.0021927,0.003834,0.0032995
validation,T-blend,3,1,up,8382,0.12539,0.11922,0.13182,0.12452
validation,T-blend,3,1,down,8382,0.12586,0.11883,0.13292,0.12452
validation,T-blend,3,1,pooled,8382,0.12563,0.12104,0.13037,0.12452
validation,T-blend,3,1.5,up,8382,0.0513,0.046711,0.055994,0.054436
validation,T-blend,3,1.5,down,8382,0.057385,0.05285,0.062366,0.054436
validation,T-blend,3,1.5,pooled,8382,0.054343,0.051177,0.057693,0.054436
validation,T-blend,3,2,up,8382,0.023622,0.020308,0.02705,0.024476
validation,T-blend,3,2,down,8382,0.023861,0.020771,0.026947,0.024476
validation,T-blend,3,2,pooled,8382,0.023741,0.021439,0.025964,0.024476
validation,T-blend,3,2.5,up,8382,0.011572,0.0093202,0.014384,0.011701
validation,T-blend,3,2.5,down,8382,0.01026,0.0081974,0.012307,0.011701
validation,T-blend,3,2.5,pooled,8382,0.010916,0.0094342,0.0125,0.011701
validation,T-blend,3,3,up,8382,0.0056073,0.0040255,0.0073556,0.0059912
validation,T-blend,3,3,down,8382,0.0057266,0.0041618,0.0074052,0.0059912
validation,T-blend,3,3,pooled,8382,0.0056669,0.0045235,0.0068201,0.0059912
validation,T-blend,3,3.5,up,8382,0.0034598,0.0022746,0.0047429,0.0032741
validation,T-blend,3,3.5,down,8382,0.0033405,0.0021404,0.0046534,0.0032741
validation,T-blend,3,3.5,pooled,8382,0.0034001,0.0025734,0.004292,0.0032741
validation,T-blend,2,1,up,8382,0.12252,0.11593,0.12996,0.12036
validation,T-blend,2,1,down,8382,0.12264,0.11584,0.12988,0.12036
validation,T-blend,2,1,pooled,8382,0.12258,0.11765,0.12752,0.12036
validation,T-blend,2,1.5,up,8382,0.056788,0.051844,0.061602,0.052758
validation,T-blend,2,1.5,down,8382,0.053686,0.048933,0.059111,0.052758
validation,T-blend,2,1.5,pooled,8382,0.055237,0.051804,0.058747,0.052758
validation,T-blend,2,2,up,8382,0.024934,0.021591,0.028126,0.024196
validation,T-blend,2,2,down,8382,0.026127,0.022729,0.029721,0.024196
validation,T-blend,2,2,pooled,8382,0.025531,0.023105,0.028117,0.024196
validation,T-blend,2,2.5,up,8382,0.011334,0.0090517,0.013684,0.011919
validation,T-blend,2,2.5,down,8382,0.012765,0.010278,0.015358,0.011919
validation,T-blend,2,2.5,pooled,8382,0.01205,0.01041,0.013779,0.011919
validation,T-blend,2,3,up,8382,0.0064424,0.0047641,0.0082136,0.0063146
validation,T-blend,2,3,down,8382,0.006681,0.0049994,0.0085161,0.0063146
validation,T-blend,2,3,pooled,8382,0.0065617,0.0054014,0.0078204,0.0063146
validation,T-blend,2,3.5,up,8382,0.0033405,0.0021474,0.0046791,0.0035724
validation,T-blend,2,3.5,down,8382,0.0040563,0.0028283,0.0054762,0.0035724
validation,T-blend,2,3.5,pooled,8382,0.0036984,0.0028235,0.0046731,0.0035724
validation,MIX-blend,60,1,up,8382,0.11906,0.11192,0.12657,0.11679
validation,MIX-blend,60,1,down,8382,0.11382,0.10687,0.1208,0.11679
validation,MIX-blend,60,1,pooled,8382,0.11644,0.11111,0.1215,0.11679
validation,MIX-blend,60,1.5,up,8382,0.049272,0.044197,0.054302,0.055142
validation,MIX-blend,60,1.5,down,8382,0.05142,0.046361,0.056552,0.055142
validation,MIX-blend,60,1.5,pooled,8382,0.050346,0.046895,0.053674,0.055142
validation,MIX-blend,60,2,up,8382,0.025412,0.021832,0.029014,0.027063
validation,MIX-blend,60,2,down,8382,0.024696,0.021656,0.028116,0.027063
validation,MIX-blend,60,2,pooled,8382,0.025054,0.022635,0.027533,0.027063
validation,MIX-blend,60,2.5,up,8382,0.012885,0.01036,0.015275,0.013846
validation,MIX-blend,60,2.5,down,8382,0.013004,0.010602,0.015505,0.013846
validation,MIX-blend,60,2.5,pooled,8382,0.012944,0.011296,0.01472,0.013846
validation,MIX-blend,60,3,up,8382,0.0088284,0.0068629,0.010858,0.0073688
validation,MIX-blend,60,3,down,8382,0.0068003,0.0050251,0.0086745,0.0073688
validation,MIX-blend,60,3,pooled,8382,0.0078144,0.0064707,0.0091304,0.0073688
validation,MIX-blend,60,3.5,up,8382,0.0047721,0.0033722,0.0061644,0.0040648
validation,MIX-blend,60,3.5,down,8382,0.0045335,0.0031102,0.0060491,0.0040648
validation,MIX-blend,60,3.5,pooled,8382,0.0046528,0.0036355,0.005681,0.0040648
validation,MIX-blend,45,1,up,8382,0.11393,0.10792,0.12069,0.11886
validation,MIX-blend,45,1,down,8382,0.10976,0.10314,0.11625,0.11886
validation,MIX-blend,45,1,pooled,8382,0.11185,0.1075,0.1165,0.11886
validation,MIX-blend,45,1.5,up,8382,0.045216,0.040845,0.04986,0.055777
validation,MIX-blend,45,1.5,down,8382,0.050823,0.045903,0.055792,0.055777
validation,MIX-blend,45,1.5,pooled,8382,0.04802,0.044941,0.051209,0.055777
validation,MIX-blend,45,2,up,8382,0.022429,0.019412,0.025629,0.027053
validation,MIX-blend,45,2,down,8382,0.023503,0.020098,0.026952,0.027053
validation,MIX-blend,45,2,pooled,8382,0.022966,0.020727,0.025408,0.027053
validation,MIX-blend,45,2.5,up,8382,0.01205,0.009682,0.014455,0.013637
validation,MIX-blend,45,2.5,down,8382,0.010618,0.0083421,0.013004,0.013637
validation,MIX-blend,45,2.5,pooled,8382,0.011334,0.0096165,0.013056,0.013637
validation,MIX-blend,45,3,up,8382,0.0070389,0.0053424,0.00884,0.007138
validation,MIX-blend,45,3,down,8382,0.0056073,0.003965,0.0073935,0.007138
validation,MIX-blend,45,3,pooled,8382,0.0063231,0.005057,0.0076147,0.007138
validation,MIX-blend,45,3.5,up,8382,0.0047721,0.0033429,0.006343,0.0038693
validation,MIX-blend,45,3.5,down,8382,0.002744,0.0015498,0.0040692,0.0038693
validation,MIX-blend,45,3.5,pooled,8382,0.0037581,0.0027522,0.0047711,0.0038693
validation,MIX-blend,30,1,up,8382,0.11238,0.10597,0.11901,0.12219
validation,MIX-blend,30,1,down,8382,0.1199,0.11334,0.1264,0.12219
validation,MIX-blend,30,1,pooled,8382,0.11614,0.11159,0.12105,0.12219
validation,MIX-blend,30,1.5,up,8382,0.042114,0.037947,0.046287,0.056766
validation,MIX-blend,30,1.5,down,8382,0.050346,0.04553,0.055153,0.056766
validation,MIX-blend,30,1.5,pooled,8382,0.04623,0.043059,0.049516,0.056766
validation,MIX-blend,30,2,up,8382,0.020401,0.017426,0.023271,0.026992
validation,MIX-blend,30,2,down,8382,0.023383,0.019898,0.027193,0.026992
validation,MIX-blend,30,2,pooled,8382,0.021892,0.019695,0.024452,0.026992
validation,MIX-blend,30,2.5,up,8382,0.01205,0.0099056,0.014368,0.013264
validation,MIX-blend,30,2.5,down,8382,0.013362,0.010871,0.01611,0.013264
validation,MIX-blend,30,2.5,pooled,8382,0.012706,0.010983,0.014533,0.013264
validation,MIX-blend,30,3,up,8382,0.0073968,0.0056139,0.0094475,0.0067469
validation,MIX-blend,30,3,down,8382,0.0065617,0.0047627,0.0083639,0.0067469
validation,MIX-blend,30,3,pooled,8382,0.0069792,0.0057014,0.0082778,0.0067469
validation,MIX-blend,30,3.5,up,8382,0.0041756,0.0029723,0.0055993,0.0035485
validation,MIX-blend,30,3.5,down,8382,0.0036984,0.0022808,0.0051277,0.0035485
validation,MIX-blend,30,3.5,pooled,8382,0.003937,0.0029405,0.0049716,0.0035485
validation,MIX-blend,20,1,up,8382,0.11322,0.10667,0.12072,0.12046
validation,MIX-blend,20,1,down,8382,0.11572,0.10915,0.12307,0.12046
validation,MIX-blend,20,1,pooled,8382,0.11447,0.10994,0.11969,0.12046
validation,MIX-blend,20,1.5,up,8382,0.048556,0.043813,0.053264,0.056257
validation,MIX-blend,20,1.5,down,8382,0.047363,0.043057,0.052047,0.056257
validation,MIX-blend,20,1.5,pooled,8382,0.04796,0.044843,0.051665,0.056257
validation,MIX-blend,20,2,up,8382,0.021713,0.018728,0.024941,0.027036
validation,MIX-blend,20,2,down,8382,0.021236,0.018162,0.024688,0.027036
validation,MIX-blend,20,2,pooled,8382,0.021475,0.019265,0.023825,0.027036
validation,MIX-blend,20,2.5,up,8382,0.010857,0.0086708,0.013279,0.013468
validation,MIX-blend,20,2.5,down,8382,0.01026,0.008212,0.012596,0.013468
validation,MIX-blend,20,2.5,pooled,8382,0.010558,0.0090869,0.012229,0.013468
validation,MIX-blend,20,3,up,8382,0.0057266,0.0041831,0.0074765,0.0069564
validation,MIX-blend,20,3,down,8382,0.0069196,0.005091,0.008901,0.0069564
validation,MIX-blend,20,3,pooled,8382,0.0063231,0.005137,0.0076784,0.0069564
validation,MIX-blend,20,3.5,up,8382,0.0036984,0.0025221,0.0051474,0.0037178
validation,MIX-blend,20,3.5,down,8382,0.0044142,0.0029888,0.0059412,0.0037178
validation,MIX-blend,20,3.5,pooled,8382,0.0040563,0.0031518,0.0050352,0.0037178
validation,MIX-blend,15,1,up,8382,0.11716,0.11119,0.12418,0.12513
validation,MIX-blend,15,1,down,8382,0.1193,0.1123,0.12621,0.12513
validation,MIX-blend,15,1,pooled,8382,0.11823,0.11345,0.12308,0.12513
validation,MIX-blend,15,1.5,up,8382,0.044619,0.040486,0.049197,0.057626
validation,MIX-blend,15,1.5,down,8382,0.049034,0.044043,0.053877,0.057626
validation,MIX-blend,15,1.5,pooled,8382,0.046827,0.043525,0.050368,0.057626
validation,MIX-blend,15,2,up,8382,0.019208,0.016317,0.022278,0.026915
validation,MIX-blend,15,2,down,8382,0.021355,0.018255,0.024429,0.026915
validation,MIX-blend,15,2,pooled,8382,0.020282,0.018223,0.02234,0.026915
validation,MIX-blend,15,2.5,up,8382,0.0095443,0.007617,0.011674,0.012916
validation,MIX-blend,15,2.5,down,8382,0.010499,0.0082634,0.012758,0.012916
validation,MIX-blend,15,2.5,pooled,8382,0.010021,0.0086711,0.011486,0.012916
validation,MIX-blend,15,3,up,8382,0.0058459,0.0042845,0.0077338,0.0063917
validation,MIX-blend,15,3,down,8382,0.0058459,0.0044021,0.0076109,0.0063917
validation,MIX-blend,15,3,pooled,8382,0.0058459,0.0047789,0.0071149,0.0063917
validation,MIX-blend,15,3.5,up,8382,0.0036984,0.0025084,0.0051168,0.0032621
validation,MIX-blend,15,3.5,down,8382,0.0040563,0.0027606,0.0054892,0.0032621
validation,MIX-blend,15,3.5,pooled,8382,0.0038774,0.0030227,0.0049121,0.0032621
validation,MIX-blend,10,1,up,8382,0.12467,0.11757,0.13201,0.12653
validation,MIX-blend,10,1,down,8382,0.11751,0.11032,0.12465,0.12653
validation,MIX-blend,10,1,pooled,8382,0.12109,0.11622,0.12599,0.12653
validation,MIX-blend,10,1.5,up,8382,0.05309,0.04861,0.058266,0.058032
validation,MIX-blend,10,1.5,down,8382,0.052493,0.047906,0.057323,0.058032
validation,MIX-blend,10,1.5,pooled,8382,0.052792,0.049597,0.056241,0.058032
validation,MIX-blend,10,2,up,8382,0.021236,0.018377,0.024734,0.026867
validation,MIX-blend,10,2,down,8382,0.024934,0.021778,0.028256,0.026867
validation,MIX-blend,10,2,pooled,8382,0.023085,0.020999,0.025451,0.026867
validation,MIX-blend,10,2.5,up,8382,0.010141,0.0080712,0.012669,0.01274
validation,MIX-blend,10,2.5,down,8382,0.011572,0.0094407,0.013891,0.01274
validation,MIX-blend,10,2.5,pooled,8382,0.010857,0.0094624,0.012447,0.01274
validation,MIX-blend,10,3,up,8382,0.0047721,0.003319,0.0064425,0.0062166
validation,MIX-blend,10,3,down,8382,0.0070389,0.0053657,0.0087257,0.0062166
validation,MIX-blend,10,3,pooled,8382,0.0059055,0.0048146,0.0070309,0.0062166
validation,MIX-blend,10,3.5,up,8382,0.0033405,0.0021602,0.0046991,0.0031235
validation,MIX-blend,10,3.5,down,8382,0.0046528,0.0032294,0.0062114,0.0031235
validation,MIX-blend,10,3.5,pooled,8382,0.0039967,0.0031541,0.0049882,0.0031235
validation,MIX-blend,5,1,up,8382,0.12336,0.11649,0.13058,0.12725
validation,MIX-blend,5,1,down,8382,0.12491,0.11761,0.13272,0.12725
validation,MIX-blend,5,1,pooled,8382,0.12414,0.11937,0.12906,0.12725
validation,MIX-blend,5,1.5,up,8382,0.049869,0.045389,0.054664,0.058226
validation,MIX-blend,5,1.5,down,8382,0.051539,0.046798,0.056469,0.058226
validation,MIX-blend,5,1.5,pooled,8382,0.050704,0.047276,0.054067,0.058226
validation,MIX-blend,5,2,up,8382,0.021475,0.018236,0.024685,0.026816
validation,MIX-blend,5,2,down,8382,0.023861,0.020899,0.026944,0.026816
validation,MIX-blend,5,2,pooled,8382,0.022668,0.020346,0.024884,0.026816
validation,MIX-blend,5,2.5,up,8382,0.0093057,0.0072519,0.011489,0.01263
validation,MIX-blend,5,2.5,down,8382,0.010857,0.0087642,0.013079,0.01263
validation,MIX-blend,5,2.5,pooled,8382,0.010081,0.0086299,0.011566,0.01263
validation,MIX-blend,5,3,up,8382,0.00513,0.0035765,0.0066955,0.0061172
validation,MIX-blend,5,3,down,8382,0.0063231,0.0046633,0.0082097,0.0061172
validation,MIX-blend,5,3,pooled,8382,0.0057266,0.0047009,0.0067827,0.0061172
validation,MIX-blend,5,3.5,up,8382,0.0029826,0.0019033,0.0041852,0.003051
validation,MIX-blend,5,3.5,down,8382,0.0031019,0.0019106,0.0044075,0.003051
validation,MIX-blend,5,3.5,pooled,8382,0.0030422,0.0022536,0.0038936,0.003051
validation,MIX-blend,3,1,up,8382,0.12539,0.1192,0.13193,0.12684
validation,MIX-blend,3,1,down,8382,0.12575,0.11876,0.13291,0.12684
validation,MIX-blend,3,1,pooled,8382,0.12557,0.12109,0.13037,0.12684
validation,MIX-blend,3,1.5,up,8382,0.051539,0.047026,0.056225,0.058104
validation,MIX-blend,3,1.5,down,8382,0.057623,0.052998,0.06262,0.058104
validation,MIX-blend,3,1.5,pooled,8382,0.054581,0.05139,0.057946,0.058104
validation,MIX-blend,3,2,up,8382,0.023741,0.020479,0.027175,0.026823
validation,MIX-blend,3,2,down,8382,0.02398,0.02089,0.027008,0.026823
validation,MIX-blend,3,2,pooled,8382,0.023861,0.021571,0.026092,0.026823
validation,MIX-blend,3,2.5,up,8382,0.011572,0.0093202,0.014384,0.012675
validation,MIX-blend,3,2.5,down,8382,0.01026,0.0081974,0.012307,0.012675
validation,MIX-blend,3,2.5,pooled,8382,0.010916,0.0094342,0.0125,0.012675
validation,MIX-blend,3,3,up,8382,0.0057266,0.0041636,0.0074335,0.006165
validation,MIX-blend,3,3,down,8382,0.0057266,0.0041618,0.0074052,0.006165
validation,MIX-blend,3,3,pooled,8382,0.0057266,0.004553,0.0069176,0.006165
validation,MIX-blend,3,3.5,up,8382,0.0033405,0.00216,0.0045477,0.0030908
validation,MIX-blend,3,3.5,down,8382,0.0033405,0.0021404,0.0046534,0.0030908
validation,MIX-blend,3,3.5,pooled,8382,0.0033405,0.0025068,0.0042107,0.0030908
validation,MIX-blend,2,1,up,8382,0.12384,0.11727,0.13142,0.12358
validation,MIX-blend,2,1,down,8382,0.12431,0.11738,0.13168,0.12358
validation,MIX-blend,2,1,pooled,8382,0.12408,0.11927,0.12904,0.12358
validation,MIX-blend,2,1.5,up,8382,0.057385,0.052336,0.062233,0.05718
validation,MIX-blend,2,1.5,down,8382,0.054402,0.049407,0.05989,0.05718
validation,MIX-blend,2,1.5,pooled,8382,0.055894,0.052624,0.05956,0.05718
validation,MIX-blend,2,2,up,8382,0.025292,0.022036,0.028674,0.026972
validation,MIX-blend,2,2,down,8382,0.026724,0.023431,0.030257,0.026972
validation,MIX-blend,2,2,pooled,8382,0.026008,0.023501,0.028548,0.026972
validation,MIX-blend,2,2.5,up,8382,0.011572,0.0092083,0.013854,0.013113
validation,MIX-blend,2,2.5,down,8382,0.012885,0.010408,0.015529,0.013113
validation,MIX-blend,2,2.5,pooled,8382,0.012229,0.010601,0.013993,0.013113
validation,MIX-blend,2,3,up,8382,0.0065617,0.0048902,0.0084516,0.0065866
validation,MIX-blend,2,3,down,8382,0.0069196,0.0052135,0.008792,0.0065866
validation,MIX-blend,2,3,pooled,8382,0.0067406,0.0055622,0.0080079,0.0065866
validation,MIX-blend,2,3.5,up,8382,0.0033405,0.0021474,0.0046791,0.0034154
validation,MIX-blend,2,3.5,down,8382,0.0040563,0.0028283,0.0054762,0.0034154
validation,MIX-blend,2,3.5,pooled,8382,0.0036984,0.0028235,0.0046731,0.0034154
validation,EMP-blend,60,1,up,8382,0.11238,0.1053,0.12026,0.10713
validation,EMP-blend,60,1,down,8382,0.10821,0.10137,0.11506,0.10713
validation,EMP-blend,60,1,pooled,8382,0.1103,0.10495,0.11541,0.10713
validation,EMP-blend,60,1.5,up,8382,0.046767,0.042033,0.051621,0.046875
validation,EMP-blend,60,1.5,down,8382,0.048318,0.043235,0.053268,0.046875
validation,EMP-blend,60,1.5,pooled,8382,0.047542,0.044116,0.050907,0.046875
validation,EMP-blend,60,2,up,8382,0.023383,0.020138,0.026899,0.025124
validation,EMP-blend,60,2,down,8382,0.023026,0.019945,0.02634,0.025124
validation,EMP-blend,60,2,pooled,8382,0.023204,0.020948,0.025626,0.025124
validation,EMP-blend,60,2.5,up,8382,0.01193,0.0095464,0.014228,0.013808
validation,EMP-blend,60,2.5,down,8382,0.011811,0.0094849,0.014448,0.013808
validation,EMP-blend,60,2.5,pooled,8382,0.011871,0.010281,0.013606,0.013808
validation,EMP-blend,60,3,up,8382,0.0082319,0.0062943,0.010177,0.0085944
validation,EMP-blend,60,3,down,8382,0.0064424,0.0047561,0.0082494,0.0085944
validation,EMP-blend,60,3,pooled,8382,0.0073372,0.0059982,0.0086466,0.0085944
validation,EMP-blend,60,3.5,up,8382,0.0046528,0.0032525,0.0060557,0.0054026
validation,EMP-blend,60,3.5,down,8382,0.0041756,0.0027644,0.005674,0.0054026
validation,EMP-blend,60,3.5,pooled,8382,0.0044142,0.0033924,0.0054323,0.0054026
validation,EMP-blend,45,1,up,8382,0.11107,0.1051,0.11794,0.11065
validation,EMP-blend,45,1,down,8382,0.10666,0.10007,0.11336,0.11065
validation,EMP-blend,45,1,pooled,8382,0.10886,0.10438,0.11351,0.11065
validation,EMP-blend,45,1.5,up,8382,0.043784,0.039459,0.048482,0.047851
validation,EMP-blend,45,1.5,down,8382,0.049034,0.043974,0.053784,0.047851
validation,EMP-blend,45,1.5,pooled,8382,0.046409,0.043255,0.049561,0.047851
validation,EMP-blend,45,2,up,8382,0.021117,0.018247,0.024047,0.023227
validation,EMP-blend,45,2,down,8382,0.02219,0.01887,0.025623,0.023227
validation,EMP-blend,45,2,pooled,8382,0.021654,0.019531,0.024008,0.023227
